epoch,accuracy,loss,val_accuracy,val_loss
0,0.78554296,0.46266447656247395,0.8765624761581421,0.3408155269920826
1,0.8048416,0.42049124173825697,0.817187488079071,0.42478371486067773
2,0.8249866,0.3860816412750103,0.7796875238418579,0.5806346800178289
3,0.86468416,0.31814663780935293,0.7984374761581421,0.5144103242084384
4,0.9054256,0.22932068913148354,0.7265625,1.2771478115959325
5,0.95062494,0.12992320119759904,0.7109375,1.42058169766824
6,0.97167283,0.07693989531121835,0.762499988079071,1.0181006222264841
7,0.98022175,0.05439769976086784,0.8109375238418579,0.8039335148991086
8,0.98467964,0.04406593460611982,0.770312488079071,1.2236452772507618
9,0.9860339,0.03763814606544568,0.8062499761581421,1.149269015705795
10,0.9875293,0.03483720487755664,0.6875,2.6914946607980257
11,0.98888355,0.03212655024562596,0.745312511920929,1.3259449345539907
12,0.99142283,0.024972051876826242,0.7718750238418579,1.3933916751988362
13,0.99125355,0.02691020698563772,0.768750011920929,1.5229617348562896
14,0.99373645,0.01853856944937155,0.692187488079071,1.3385793358087539
15,0.99204355,0.022838743575836682,0.7953125238418579,1.6294061700965359
16,0.9933132,0.019026411528148816,0.800000011920929,1.459246301382518
17,0.9946393,0.015157910360167927,0.817187488079071,1.3484955698822887
18,0.9929182,0.02068708315305572,0.8187500238418579,1.0039713580190437
19,0.99413145,0.018551802889254704,0.792187511920929,1.3803171771602138
20,0.9956832,0.01319752948965655,0.7203124761581421,1.688884695435945
21,0.9956268,0.012554169392989747,0.7671874761581421,1.7699496445394458
22,0.9944418,0.016110162273811193,0.824999988079071,0.7841375253658043
23,0.9960218,0.01178760020112102,0.746874988079071,1.9046713328974192
24,0.99492145,0.014829473557391204,0.8125,1.237135258073249
25,0.99517536,0.013985643079044398,0.854687511920929,0.7816984787466936
26,0.996445,0.010008251609002757,0.7578125,1.5556917006699222
27,0.99717855,0.009625556960690868,0.7953125238418579,1.0670821982828784
28,0.99638855,0.01054496698153419,0.7734375,1.547183611156288
29,0.99695283,0.009264908088834645,0.848437488079071,1.0613657429639716
30,0.99684,0.009173231550356363,0.792187511920929,1.4670897894574182
31,0.99672717,0.010668695699346956,0.796875,1.6066122822942135
32,0.9962193,0.011037579749913701,0.817187488079071,1.5305128407735538
33,0.9974607,0.007978771323013657,0.8609374761581421,0.8512446262640878
34,0.9969811,0.008948353629151622,0.831250011920929,0.7598346131737344
35,0.9974043,0.008475768136774177,0.8203125,1.058595545843127
36,0.99813783,0.006033912954228077,0.801562488079071,1.4112790994719944
37,0.99791217,0.006949795430644693,0.7406250238418579,2.567336336864721
