epoch,accuracy,loss,val_accuracy,val_loss
0,0.72464144,15.781016799930821,0.7746986150741577,0.47976094025133126
1,0.76494837,0.6419036011557763,0.7907025218009949,0.44052159675554803
2,0.8036964,0.43050112641626653,0.7894554734230042,0.44947797602211087
3,0.81306726,0.41449491464198857,0.6662048101425171,0.6711061018209007
4,0.8246899,0.3892226998180539,0.7961757183074951,0.45449273862451567
5,0.8272189,0.39592280649725053,0.7906332015991211,0.44757214591198224
6,0.8359142,0.38105370785488923,0.791464626789093,0.45428418637445234
7,0.84256566,0.3700436253557745,0.7246778607368469,0.6860688632795219
8,0.7975646,0.46884189268073,0.7555770874023438,0.567818557272926
9,0.5664969,0.6891307179590673,0.7555770874023438,0.5753805509181139
