epoch,accuracy,loss,val_accuracy,val_loss
0,0.70798177,53.55932603785724,0.7137711048126221,3.728398919865245
1,0.7567592,1.221407413310133,0.6065391898155212,1.024803632859478
2,0.78287244,0.5956176365252206,0.7733443975448608,0.5065847197772063
3,0.80489004,0.6207572990078464,0.7617068290710449,0.48525975283310663
4,0.8284166,0.38391679303285015,0.7564422488212585,0.5283513368662456
5,0.8367925,0.36910365503645004,0.7581047415733337,0.5262155723178708
6,0.8311572,0.41141443141298045,0.7711277604103088,0.49514413619840797
7,0.81646854,0.42011059871585954,0.7750069499015808,0.47692721348847333
8,0.83355916,0.404313396473651,0.7689110636711121,0.5038199772230969
9,0.85311323,0.34474053112584074,0.7586588859558105,0.6093255357750237
10,0.6414054,0.6297032334258743,0.6963147521018982,0.6770581115015526
11,0.582158,0.6866576717082977,0.6963147521018982,0.6139890671965488
12,0.59038,0.6825774325491606,0.6963147521018982,0.6593707951524311
13,0.5837901,0.687059354486963,0.6963147521018982,0.6161963908947812
14,0.58157295,0.6847333188801995,0.6963147521018982,0.6167836482090843
15,0.58714664,0.6857683334604907,0.6963147521018982,0.625652902705678
16,0.5849911,0.6838883474783966,0.6963147521018982,0.6154162101086305
17,0.57901704,0.6868684815532315,0.6963147521018982,0.6798892161065966
18,0.5838517,0.6852221866322685,0.6963147521018982,0.6507028272423463
19,0.58046436,0.6880848828028405,0.6963147521018982,0.6673072912284098
20,0.5824352,0.686276794015873,0.6963147521018982,0.6191018093619924
21,0.5776929,0.6890629672017409,0.6963147521018982,0.617130082064502
22,0.58459073,0.6871235982136986,0.6963147521018982,0.6844101703275964
23,0.5850834,0.68482515455768,0.6963147521018982,0.6615814758192703
24,0.5847755,0.6856601511073126,0.6963147521018982,0.6140819528850039
25,0.5776621,0.6889964617105543,0.6963147521018982,0.6304841885675053
26,0.5779393,0.6905715640905258,0.6963147521018982,0.6547928987760959
27,0.5894562,0.6842036466039945,0.6963147521018982,0.616101560895877
28,0.57670754,0.6917211418926565,0.6963147521018982,0.6482545280595273
29,0.5864692,0.6849265843253568,0.6963147521018982,0.6181519667043287
30,0.5869927,0.6841540815736695,0.6963147521018982,0.6629313882713868
31,0.58064914,0.6876924255288219,0.6963147521018982,0.6177476107760392
