epoch,accuracy,loss,val_accuracy,val_loss
0,0.68653893,173.353430740102,0.832812488079071,2.1141317561268806
1,0.7108033,1.4854458163280881,0.88671875,0.6205707563087344
2,0.7816776,0.4650265774031517,0.8960937261581421,0.7067304411903024
3,0.7984228,0.4403339887827066,0.8890625238418579,0.3036956489086151
4,0.81090766,0.4224848182461444,0.8843749761581421,0.5742961894720793
5,0.82274354,0.39814485329737853,0.883593738079071,1.2371472347527743
6,0.7447169,15.013869917240031,0.37812501192092896,0.7857477158308029
7,0.6210817,0.6652884997283047,0.37812501192092896,0.7974782973527909
8,0.6210817,0.666312511477551,0.37812501192092896,0.7992198228836059
9,0.6197839,0.6675244667250022,0.37812501192092896,0.8265301734209061
10,0.61916316,0.6679616271516148,0.37812501192092896,0.748321783542633
11,0.6151567,0.6698986931740221,0.37812501192092896,0.8677847206592559
12,0.61247635,0.6729253230419008,0.37812501192092896,0.7806796446442604
13,0.6103603,0.6749496528658557,0.37812501192092896,0.8045984506607056
