epoch,accuracy,loss,val_accuracy,val_loss
0,0.7887233,0.45757272248896,0.7594901919364929,0.5366384444490434
1,0.8161606,0.4059214424035625,0.6963147521018982,0.8135059961951582
2,0.8463694,0.3526070125393219,0.7190357446670532,0.5583401146226393
3,0.89336085,0.25894621091776016,0.7240232825279236,0.6171086404950509
4,0.9412145,0.15094214819599755,0.7248545289039612,0.7453925785974771
5,0.96920615,0.0849862654575898,0.7550567984580994,0.8054377883714003
6,0.97955287,0.05793244351873281,0.7736214995384216,0.9826986861711197
7,0.9840488,0.04604522381137324,0.7644776701927185,0.9594278770260746
8,0.98583484,0.04042941307968042,0.7664172649383545,1.1059034145515887
9,0.987898,0.03334227722905502,0.7777777910232544,1.2276787920056305
10,0.98906815,0.030419831963852756,0.6963147521018982,6.3577191954539005
11,0.9896225,0.029820060048994214,0.7423108816146851,1.121200929886418
12,0.9919012,0.023819741920584166,0.7636464238166809,1.25151513137458
13,0.99220914,0.02310234816416434,0.7079523205757141,2.854798754188419
14,0.99254787,0.021258814930513466,0.7672485709190369,1.047726262768539
15,0.9924247,0.020748911409339356,0.7675256133079529,1.5509667647581875
16,0.99384123,0.017576182963989172,0.7400941848754883,1.8750104413002142
17,0.99424154,0.01654808924596248,0.7542255520820618,1.1701612214561181
18,0.99464184,0.015826488010786535,0.7647547721862793,1.3332071542145307
19,0.9959352,0.011577846687261138,0.746190071105957,1.203398925308773
20,0.9931022,0.019095778487215824,0.7470213174819946,2.0053764330974144
21,0.9957197,0.012581303263184953,0.7514547109603882,0.96511910856183
22,0.9951346,0.013745906156923655,0.7594901919364929,1.9701590005563347
23,0.9958428,0.01126699267503144,0.7423108816146851,1.579066750150402
24,0.99538094,0.014268099467219264,0.7569963932037354,1.7065204730090688
25,0.994919,0.014669274948439913,0.7617068290710449,1.5140704994354925
26,0.99578124,0.012745946107644743,0.750069260597229,1.3590653746965091
27,0.99784446,0.0066871892340942644,0.7600443363189697,1.598915611022924
28,0.9955041,0.013479198095743876,0.7675256133079529,1.2263167159449662
29,0.9966435,0.011745452292453664,0.7547796964645386,2.2599979749707577
30,0.9975057,0.007721557435521595,0.752008855342865,1.200118763191147
31,0.9977521,0.006935395404838456,0.7714048027992249,1.5256395139797272
32,0.9961508,0.010852571091371365,0.7536713480949402,1.5331677587516555
33,0.99732095,0.008735580038242602,0.7450817227363586,1.3989480773839107
34,0.9971362,0.008753886942380855,0.7608755826950073,1.5585475655664331
35,0.99719775,0.008611902743782403,0.7625380754470825,1.4825174141108544
36,0.9969822,0.00843408116407986,0.7464671730995178,1.8112179995673157
