epoch,accuracy,loss,val_accuracy,val_loss
0,0.70713496,25.275157610328794,0.721390962600708,0.7757737438049168
1,0.77503544,0.4994044604835644,0.7723746299743652,0.47424502270675556
2,0.79651415,0.4408117672151449,0.7798559069633484,0.47105901526691313
3,0.8168689,0.4078418020820459,0.7781934142112732,0.48210196280023604
4,0.82153416,0.3965195236226171,0.7643391489982605,0.49549137360173007
5,0.8283088,0.3840873415756308,0.7545026540756226,0.5200031595105905
6,0.8381782,0.373846013561261,0.7569963932037354,0.5223363150715267
7,0.6906294,0.8325307558834931,0.6960377097129822,0.623791726780387
8,0.71395576,0.5624186157622257,0.7808257341384888,0.470007099638556
9,0.7456273,0.5400899050949668,0.7547796964645386,0.5181262569435418
10,0.82404387,0.4086675713815118,0.7799944877624512,0.5029978206462231
11,0.6712447,0.62573253330195,0.6963147521018982,0.6157602621234662
12,0.5926895,0.6814230562776168,0.6963147521018982,0.6365879438167201
13,0.583359,0.6858441394751402,0.6963147521018982,0.661526801745361
14,0.5796021,0.6883585898535676,0.6963147521018982,0.6375332649608304
15,0.5864076,0.6850425810651503,0.6963147521018982,0.6287263484667067
16,0.5827431,0.6863472211821264,0.6963147521018982,0.6140443757651222
17,0.5820041,0.6879157791651918,0.6963147521018982,0.6179074959168311
18,0.5839441,0.6856054701248311,0.6963147521018982,0.6165627054013384
19,0.5777545,0.6864421474468887,0.6963147521018982,0.653963467806586
20,0.586346,0.6868199480609984,0.6963147521018982,0.6558672396156986
21,0.59071875,0.6818667466603616,0.6963147521018982,0.6170614919493357
22,0.58228123,0.6869867798208258,0.3036852180957794,0.7380412634669595
23,0.5793558,0.6878808193322201,0.6963147521018982,0.6141087164935659
24,0.58828604,0.6856265910712708,0.6963147521018982,0.6147300890358111
25,0.58502185,0.6856084365434172,0.6963147521018982,0.6636872648135814
26,0.5776621,0.6887969296576318,0.6963147521018982,0.6346413816861348
27,0.5813882,0.6871514734305896,0.6963147521018982,0.6153687339107823
28,0.58532983,0.6853671118882282,0.6963147521018982,0.6531287748154989
29,0.5804336,0.6878482695686602,0.6963147521018982,0.621056301288573
30,0.5873314,0.6838800999678774,0.6963147521018982,0.6154327838002694
31,0.58320504,0.6854560420659549,0.6963147521018982,0.6228974464032815
32,0.5794174,0.685791160167273,0.3036852180957794,0.8161903489953958
33,0.5837285,0.6876114692830126,0.3036852180957794,0.7709178418193573
34,0.5896409,0.6831496241623203,0.6963147521018982,0.625717003363987
35,0.58348215,0.6860290683680672,0.3036852180957794,0.7347843775163895
