epoch,accuracy,loss,val_accuracy,val_loss
0,0.7140902,22.319026370761968,0.893750011920929,0.324805474281311
1,0.7834833,0.49741295540813424,0.8968750238418579,0.29414176046848295
2,0.80087745,0.4324270664142156,0.856249988079071,0.38539963196963073
3,0.81327766,0.4148003960444145,0.8296874761581421,0.4737736373208463
4,0.8211212,0.3961300896808875,0.655468761920929,0.8822499996516854
5,0.812008,0.42420143993902537,0.8609374761581421,0.382329595182091
6,0.8170725,0.41554696913803857,0.815625011920929,0.6105070485267788
7,0.84259236,0.36538955387559124,0.871874988079071,0.6431978231645189
8,0.8394747,0.3845927687729972,0.858593761920929,0.38012524135410786
9,0.7958694,0.44145498730355137,0.37812501192092896,0.7905484467744828
10,0.60078156,0.7750932172546637,0.37812501192092896,0.7700772300362587
11,0.59944135,0.6787706342718992,0.5,0.6953617721796036
12,0.6012471,0.6788244529491965,0.37812501192092896,0.836807158589363
