epoch,accuracy,loss,val_accuracy,val_loss
0,0.7213272,32.798175842829494,0.8656250238418579,0.3464075043797493
1,0.7917783,0.4544499039396026,0.895312488079071,0.3035587206482887
2,0.80103266,0.4315421459756768,0.793749988079071,0.4744863096624613
3,0.80777586,0.4239825544005353,0.903124988079071,0.29716404601931573
4,0.81466013,0.41033604943825946,0.8374999761581421,0.4285264113917947
5,0.7723669,0.6401541816075984,0.37812501192092896,0.7373539090156556
6,0.61419743,0.6720065217629864,0.37812501192092896,0.7273084282875061
7,0.6101346,0.6740123212389627,0.37812501192092896,0.8042050808668136
8,0.6110939,0.6733341477991068,0.37812501192092896,1.1331718012690544
9,0.5973817,0.6803341262315589,0.37812501192092896,0.7686940759420395
