epoch,accuracy,loss,val_accuracy,val_loss
0,0.8220859,216.07351086203985,0.8046875,1.2472348243711167
1,0.9495782,0.22294776966299668,0.737500011920929,2.55489844182013
2,0.9265721,0.5423773387083816,0.6421874761581421,7.485198899574057
3,0.95417947,0.2954166712425325,0.815625011920929,1.6345665133647345
4,0.9591641,0.285765923132235,0.7953125238418579,2.308109461906733
5,0.95552146,0.29547326664937396,0.7828124761581421,2.7776078978754812
6,0.970092,0.1484459819609009,0.6656249761581421,7.238896318212548
7,0.97028375,0.18352402469871396,0.8062499761581421,2.4854554633006365
8,0.9319402,0.6289759239867175,0.8109375238418579,2.9790518857108137
9,0.9723926,0.17141703453841997,0.667187511920929,8.855370628915212
10,0.982362,0.0961877958165766,0.703125,5.502252827179259
11,0.9810199,0.1019870479431114,0.762499988079071,3.6279906283501733
12,0.9827454,0.08763442268087167,0.7484375238418579,4.1148566425525654
13,0.992523,0.028437325805474603,0.7359374761581421,4.363845922755276
14,0.9952071,0.02102242339134614,0.6937500238418579,5.814977587008606
15,0.99118096,0.02867825939605904,0.8187500238418579,2.3781276240353235
16,0.98926383,0.040117931417243756,0.765625,3.6875727697841443
17,0.9934816,0.025836452320024617,0.800000011920929,2.891163119578664
18,0.9846626,0.06229290535805171,0.765625,3.7507130632559447
19,0.96472394,0.2644926823093118,0.7124999761581421,4.805359247353964
20,0.9896472,0.03903180277373942,0.6890624761581421,5.903879756846915
21,0.998658,0.006938558523975969,0.7578125,3.5308963044230515
22,0.99597394,0.01068058944018673,0.682812511920929,6.177643859673662
