epoch,accuracy,loss,val_accuracy,val_loss
0,0.84758437,110.00853910970713,0.864062488079071,1.8180807118085796
1,0.9467025,0.6117286395462215,0.75,3.1826180539245494
2,0.92427146,0.9435858073503296,0.7171875238418579,2.911369548427854
3,0.96108127,0.14704222323417732,0.768750011920929,1.4137911616264318
4,0.9710506,0.08325040984671689,0.8453124761581421,0.885403672081884
5,0.98121166,0.05397448612236349,0.6734374761581421,3.205118451476969
6,0.9829371,0.04958329146243689,0.7671874761581421,1.5161111281406192
7,0.9810199,0.04836786192535791,0.8374999761581421,1.0039087337907404
8,0.986388,0.03939323243720777,0.715624988079071,1.897283304800112
9,0.9858129,0.03675367799185808,0.671875,3.434113312634274
10,0.9865798,0.03286695267174513,0.7093750238418579,2.357042431593709
11,0.98542947,0.03973008472160144,0.6812499761581421,1.2012761590071022
12,0.9881135,0.035519627568010595,0.737500011920929,1.9279257096975926
13,0.99654907,0.011262078411292445,0.682812511920929,2.979877518758235
14,0.99597394,0.013141837119933844,0.7281249761581421,2.3039399458039043
15,0.9894555,0.03063283392031423,0.7093750238418579,2.0605159850611017
16,0.9860046,0.038232583275051024,0.6781250238418579,4.074304872133209
17,0.9865798,0.032421470641008004,0.6734374761581421,3.9645335521471297
18,0.9955905,0.012532239061496557,0.7906249761581421,1.9186387055774503
19,0.9969325,0.008964862104427988,0.815625011920929,1.3804355463063984
20,0.9975077,0.007916739436956172,0.7265625,2.9180087569574185
21,0.99118096,0.019243899614620988,0.8218749761581421,1.5394207751814974
22,0.9871549,0.05034017987266377,0.731249988079071,3.1742034612688967
